"72","11","Mindy","Martin","Benefits Specialist","2008-07-25","1984-06-20","mindy0@adventure-works.com","M","Human Resources"
"73","11","Wendy","Kahn","Finance Manager","2008-07-25","1984-05-11","wendy0@adventure-works.com","S","Finance"
"74","11","Kim","Ralls","Stocker","2008-07-26","1983-11-29","kim0@adventure-works.com","S","Shipping and Receiving"
"75","11","Sandra","Reátegui Alayo","Production Technician - WC30","2008-07-26","1975-06-05","sandra0@adventure-works.com","M","Production"
"76","11","Kok-Ho","Loh","Production Supervisor - WC50","2008-07-27","1979-11-27","kok-ho0@adventure-works.com","S","Production"
"77","11","Douglas","Hite","Production Technician - WC45","2008-07-27","1985-06-24","douglas0@adventure-works.com","M","Production"
"78","11","James","Kramer","Production Technician - WC60","2008-07-27","1984-02-23","james0@adventure-works.com","M","Production"
"79","11","Sean","Alexander","Quality Assurance Technician","2008-07-28","1975-10-05","sean0@adventure-works.com","S","Quality Assurance"
"80","11","Nitin","Mirchandani","Production Technician - WC20","2008-07-28","1986-07-01","nitin0@adventure-works.com","S","Production"
"81","11","Diane","Margheim","Research and Development Engineer","2008-07-29","1986-01-03","diane1@adventure-works.com","S","Research and Development"
"82","11","Rebecca","Laszlo","Production Technician - WC60","2008-07-29","1988-02-04","rebecca0@adventure-works.com","M","Production"
"83","11","Rajesh","Patel","Production Technician - WC40","2008-07-31","1977-05-04","rajesh0@adventure-works.com","M","Production"
"84","11","Vidur","Luthra","Recruiter","2008-08-01","1984-03-01","vidur0@adventure-works.com","S","Human Resources"
"85","11","John","Evans","Production Technician - WC50","2008-08-01","1977-12-29","john1@adventure-works.com","S","Production"
"86","11","Nancy","Anderson","Production Technician - WC60","2008-08-02","1988-06-19","nancy0@adventure-works.com","M","Production"
"87","11","Pilar","Ackerman","Shipping and Receiving Supervisor","2008-08-02","1972-04-09","pilar0@adventure-works.com","S","Shipping and Receiving"
"88","11","David","Yalovsky","Production Technician - WC30","2008-08-02","1981-03-03","david3@adventure-works.com","S","Production"
"89","11","David","Hamilton","Production Supervisor - WC40","2008-08-03","1983-01-30","david4@adventure-works.com","S","Production"
"90","11","Laura","Steele","Production Technician - WC45","2008-08-03","1980-07-25","laura0@adventure-works.com","S","Production"
"91","11","Margie","Shoop","Production Technician - WC60","2008-08-04","1985-12-18","margie0@adventure-works.com","M","Production"
"92","11","Zainal","Arifin","Document Control Manager","2008-08-04","1975-08-30","zainal0@adventure-works.com","M","Document Control"
"93","11","Lorraine","Nay","Production Technician - WC40","2008-08-04","1988-06-26","lorraine0@adventure-works.com","M","Production"
"94","11","Fadi","Fakhouri","Production Technician - WC20","2008-08-04","1988-09-15","fadi0@adventure-works.com","S","Production"
"95","11","Ryan","Cornelsen","Production Technician - WC40","2008-08-05","1972-01-12","ryan0@adventure-works.com","M","Production"
"96","11","Candy","Spoon","Accounts Receivable Specialist","2008-08-06","1975-09-23","candy0@adventure-works.com","S","Finance"
"97","11","Nuan","Yu","Production Technician - WC50","2008-08-06","1978-10-27","nuan0@adventure-works.com","S","Production"
"98","11","William","Vong","Scheduling Assistant","2008-08-07","1981-06-06","william0@adventure-works.com","M","Production Control"
"99","11","William","Vong","Scheduling Assistant","2008-08-07","1981-06-06","william0@adventure-works.com","M","Production Control"
"100","11","Bjorn","Rettig","Production Technician - WC30","2008-08-07","1989-06-06","bjorn0@adventure-works.com","S","Production"
"101","11","Scott","Gode","Production Technician - WC45","2008-08-08","1986-09-10","scott0@adventure-works.com","M","Production"
"102","11","Michael","Rothkugel","Production Technician - WC40","2008-08-10","1990-08-04","michael1@adventure-works.com","S","Production"
"103","11","Lane","Sacksteder","Production Technician - WC20","2008-08-11","1974-04-23","lane0@adventure-works.com","M","Production"
"104","11","Pete","Male","Production Technician - WC50","2008-08-11","1976-09-03","pete0@adventure-works.com","S","Production"
"105","11","Dan","Bacon","Application Specialist","2008-08-11","1981-01-24","dan0@adventure-works.com","M","Information Services"
"106","11","David","Barber","Assistant to the Chief Financial Officer","2008-08-12","1964-01-20","david5@adventure-works.com","S","Finance"
"107","11","Lolan","Song","Production Technician - WC50","2008-08-12","1972-08-24","lolan0@adventure-works.com","M","Production"
"108","11","Paula","Nartker","Production Technician - WC40","2008-08-12","1986-09-10","paula1@adventure-works.com","M","Production"
"109","11","Mary","Gibson","Marketing Specialist","2008-08-12","1962-04-13","mary0@adventure-works.com","M","Marketing"
"110","11","Mindaugas","Krapauskas","Production Technician - WC50","2008-08-13","1977-12-05","mindaugas0@adventure-works.com","M","Production"
"111","11","Eric","Gubbels","Production Supervisor - WC20","2008-08-14","1984-08-19","eric0@adventure-works.com","M","Production"
"112","11","Ken","Sánchez","Chief Executive Officer","2008-08-14","1968-08-29","ken0@adventure-works.com","S","Executive"
"113","11","Jason","Watters","Production Technician - WC30","2008-08-14","1988-07-07","jason0@adventure-works.com","S","Production"
"114","11","Mark","Harrington","Quality Assurance Technician","2008-08-15","1985-11-28","mark0@adventure-works.com","S","Quality Assurance"
"115","11","Janeth","Esteves","Production Technician - WC45","2008-08-15","1972-02-22","janeth0@adventure-works.com","S","Production"
"116","11","Marc","Ingle","Production Technician - WC30","2008-08-16","1986-05-24","marc0@adventure-works.com","M","Production"
"117","11","Gigi","Matthew","Research and Development Engineer","2008-08-16","1978-08-21","gigi0@adventure-works.com","M","Research and Development"
"118","11","Paul","Singh","Production Technician - WC20","2008-08-17","1990-06-04","paul1@adventure-works.com","M","Production"
"119","11","Frank","Lee","Production Technician - WC40","2008-08-17","1987-04-06","frank0@adventure-works.com","M","Production"
"120","11","François","Ajenstat","Database Administrator","2008-08-17","1980-06-13","françois0@adventure-works.com","S","Information Services"
"121","11","Diane","Tibbott","Production Technician - WC50","2008-08-18","1989-03-09","diane2@adventure-works.com","S","Production"
"122","11","Jill","Williams","Marketing Specialist","2008-08-18","1979-01-16","jill0@adventure-works.com","M","Marketing"
"123","11","Angela","Barbariol","Production Technician - WC50","2008-08-20","1990-12-29","angela0@adventure-works.com","S","Production"
"124","11","Matthias","Berndt","Shipping and Receiving Clerk","2008-08-20","1973-06-11","matthias0@adventure-works.com","M","Shipping and Receiving"
"125","11","Bryan","Baker","Production Technician - WC60","2008-08-21","1973-03-27","bryan0@adventure-works.com","S","Production"
"126","11","Jeff","Hay","Production Supervisor - WC45","2008-08-21","1976-08-15","jeff0@adventure-works.com","M","Production"
"127","11","Eugene","Zabokritski","Production Technician - WC30","2008-08-21","1987-02-12","eugene0@adventure-works.com","S","Production"
"128","11","Barbara","Decker","Production Technician - WC20","2008-08-22","1984-07-29","barbara0@adventure-works.com","M","Production"
"129","11","Chris","Preston","Production Technician - WC45","2008-08-22","1988-07-16","chris0@adventure-works.com","M","Production"
"130","11","Sean","Chai","Document Control Assistant","2008-08-22","1986-10-10","sean1@adventure-works.com","S","Document Control"
"131","11","Dan","Wilson","Database Administrator","2008-08-22","1975-08-06","dan1@adventure-works.com","M","Information Services"
"132","11","Mark","McArthur","Production Technician - WC60","2008-08-23","1979-04-25","mark1@adventure-works.com","S","Production"
"133","11","Bryan","Walton","Accounts Receivable Specialist","2008-08-24","1984-04-20","bryan1@adventure-works.com","S","Finance"
"134","11","Houman","Pournasseh","Production Technician - WC50","2008-08-25","1971-03-30","houman0@adventure-works.com","M","Production"
"135","11","Sairaj","Uddin","Scheduling Assistant","2008-08-26","1987-07-22","sairaj0@adventure-works.com","M","Production Control"
"136","11","Michiko","Osada","Production Technician - WC30","2008-08-26","1982-01-25","michiko0@adventure-works.com","S","Production"
"137","11","Benjamin","Martin","Production Technician - WC30","2008-08-27","1985-08-05","benjamin0@adventure-works.com","S","Production"
"138","11","Cynthia","Randall","Production Supervisor - WC30","2008-08-27","1981-03-18","cynthia0@adventure-works.com","S","Production"
"139","11","Kathie","Flood","Production Technician - WC45","2008-08-27","1990-06-01","kathie0@adventure-works.com","M","Production"
"140","11","Britta","Simon","Production Technician - WC60","2008-08-29","1989-04-28","britta0@adventure-works.com","M","Production"
"141","11","Brian","Lloyd","Production Technician - WC40","2008-08-29","1976-09-10","brian0@adventure-works.com","S","Production"
"142","11","David","Liu","Accounts Manager","2008-08-30","1983-02-05","david6@adventure-works.com","M","Finance"
"143","11","Laura","Norman","Chief Financial Officer","2008-08-31","1975-08-06","laura1@adventure-works.com","M","Executive"
"144","11","Laura","Norman","Chief Financial Officer","2008-08-31","1975-08-06","laura1@adventure-works.com","M","Executive"
"145","11","Michael","Patten","Production Technician - WC50","2008-08-31","1973-12-01","michael2@adventure-works.com","S","Production"
"146","11","Andy","Ruth","Production Technician - WC30","2008-08-31","1983-05-20","andy0@adventure-works.com","M","Production"
"147","11","Yuhong","Li","Production Supervisor - WC20","2008-09-01","1976-11-04","yuhong0@adventure-works.com","M","Production"
"148","11","Robert","Rounthwaite","Production Technician - WC45","2008-09-02","1984-09-28","robert0@adventure-works.com","S","Production"
"149","11","Andreas","Berglund","Quality Assurance Technician","2008-09-02","1988-10-26","andreas0@adventure-works.com","M","Quality Assurance"
"150","11","Reed","Koch","Production Technician - WC30","2008-09-02","1988-08-08","reed0@adventure-works.com","M","Production"
"151","11","Linda","Randall","Production Technician - WC20","2008-09-03","1977-05-05","linda1@adventure-works.com","S","Production"
"152","11","James","Hamilton","Vice President of Production","2008-09-03","1988-02-04","james1@adventure-works.com","S","Production"
"153","11","Ramesh","Meyyappan","Application Specialist","2008-09-03","1987-10-12","ramesh0@adventure-works.com","S","Information Services"
"154","11","Stephanie","Conroy","Network Manager","2008-09-04","1983-10-24","stephanie0@adventure-works.com","S","Information Services"
"155","11","Samantha","Smith","Production Technician - WC20","2008-09-04","1987-06-22","samantha0@adventure-works.com","M","Production"
"156","11","Tawana","Nusbaum","Production Technician - WC40","2008-09-05","1989-06-10","tawana0@adventure-works.com","S","Production"
"157","11","Denise","Smith","Production Technician - WC50","2008-09-05","1988-02-04","denise0@adventure-works.com","M","Production"
"158","11","Hao","Chen","Human Resources Administrative Assistant","2008-09-06","1976-11-15","hao0@adventure-works.com","S","Human Resources"
"159","11","Alex","Nayberg","Production Technician - WC45","2008-09-08","1989-11-11","alex0@adventure-works.com","M","Production"
"160","11","Eugene","Kogan","Production Technician - WC60","2008-09-08","1975-09-10","eugene1@adventure-works.com","S","Production"
"161","11","Brandon","Heidepriem","Production Technician - WC60","2008-09-08","1976-08-10","brandon0@adventure-works.com","M","Production"
"162","11","Dylan","Miller","Research and Development Manager","2008-09-08","1986-09-24","dylan0@adventure-works.com","M","Research and Development"
"163","11","Shane","Kim","Production Supervisor - WC45","2008-09-08","1989-12-22","shane0@adventure-works.com","S","Production"
"164","11","John","Chen","Production Technician - WC20","2008-09-09","1985-11-03","john2@adventure-works.com","M","Production"
"165","11","Karen","Berge","Document Control Assistant","2008-09-09","1975-07-25","karen0@adventure-works.com","M","Document Control"
"166","11","Jose","Lugo","Production Technician - WC60","2008-09-10","1984-02-29","jose0@adventure-works.com","M","Production"
"167","11","Mandar","Samant","Production Technician - WC50","2008-09-10","1985-10-19","mandar0@adventure-works.com","S","Production"
"168","11","Mikael","Sandberg","Buyer","2008-09-10","1984-03-17","mikael0@adventure-works.com","S","Purchasing"
"169","11","Sameer","Tejani","Production Technician - WC50","2008-09-11","1978-01-24","sameer0@adventure-works.com","M","Production"
"170","11","Dragan","Tomic","Accounts Payable Specialist","2008-09-11","1976-09-14","dragan0@adventure-works.com","M","Finance"
"171","11","Carol","Philips","Production Technician - WC30","2008-09-12","1988-05-17","carol0@adventure-works.com","M","Production"
"172","11","Rob","Caron","Production Technician - WC40","2008-09-13","1973-03-04","rob1@adventure-works.com","S","Production"
"173","11","Don","Hall","Production Technician - WC50","2008-09-13","1971-01-11","don0@adventure-works.com","M","Production"
"174","11","Alan","Brewer","Scheduling Assistant","2008-09-13","1983-10-28","alan0@adventure-works.com","M","Production Control"
"175","11","David","Lawrence","Production Technician - WC30","2008-09-14","1985-04-23","david7@adventure-works.com","M","Production"
"176","11","Baris","Cetinok","Production Technician - WC40","2008-09-15","1990-05-07","baris0@adventure-works.com","S","Production"
"177","11","Michael","Ray","Production Supervisor - WC30","2008-09-15","1988-08-29","michael3@adventure-works.com","S","Production"
"178","11","Steve","Masters","Production Technician - WC60","2008-09-15","1990-11-04","steve0@adventure-works.com","S","Production"
"179","11","Suchitra","Mohan","Production Technician - WC60","2008-09-16","1987-01-08","suchitra0@adventure-works.com","M","Production"
"180","11","Karen","Berg","Application Specialist","2008-09-16","1977-12-17","karen1@adventure-works.com","S","Information Services"
"181","11","Terrence","Earls","Production Technician - WC20","2008-09-16","1984-07-08","terrence0@adventure-works.com","S","Production"
"182","11","Barbara","Moreland","Accountant","2008-09-18","1975-08-04","barbara1@adventure-works.com","M","Finance"
"183","11","Chad","Niswonger","Production Technician - WC50","2008-09-18","1990-03-04","chad0@adventure-works.com","M","Production"
"184","11","Rostislav","Shabalin","Production Technician - WC30","2008-09-19","1977-04-13","rostislav0@adventure-works.com","M","Production"
"185","11","Belinda","Newman","Production Technician - WC45","2008-09-20","1974-10-15","belinda0@adventure-works.com","S","Production"
"186","11","Katie","McAskill-White","Production Supervisor - WC20","2008-09-20","1984-06-18","katie0@adventure-works.com","S","Production"
"187","11","Russell","King","Production Technician - WC30","2008-09-21","1981-09-11","russell1@adventure-works.com","M","Production"
"188","11","Jack","Richins","Production Supervisor - WC30","2008-09-21","1983-01-20","jack0@adventure-works.com","S","Production"
"189","11","Andrew","Hill","Production Supervisor - WC10","2008-09-22","1988-04-06","andrew0@adventure-works.com","S","Production"
"190","11","Nicole","Holliday","Production Technician - WC40","2008-09-22","1985-11-07","nicole0@adventure-works.com","M","Production"
"191","11","Frank","Miller","Production Technician - WC50","2008-09-23","1971-02-21","frank1@adventure-works.com","S","Production"
"192","11","Peter","Connelly","Network Administrator","2008-09-23","1979-12-27","peter1@adventure-works.com","S","Information Services"
"193","11","Anibal","Sousa","Production Technician - WC20","2008-09-23","1974-04-05","anibal0@adventure-works.com","S","Production"
"194","11","Ken","Myer","Production Technician - WC40","2008-09-24","1980-12-26","ken1@adventure-works.com","M","Production"
"195","11","Grant","Culbertson","Human Resources Administrative Assistant","2008-09-25","1975-11-15","grant0@adventure-works.com","S","Human Resources"
"196","11","Michael","Entin","Production Technician - WC50","2008-09-25","1989-01-13","michael4@adventure-works.com","S","Production"
"197","11","Lionel","Penuchot","Production Technician - WC45","2008-09-26","1987-10-13","lionel0@adventure-works.com","S","Production"
"198","11","Thomas","Michaels","Production Technician - WC60","2008-09-26","1985-08-10","thomas0@adventure-works.com","M","Production"
"199","11","Jimmy","Bischoff","Stocker","2008-09-26","1990-06-01","jimmy0@adventure-works.com","M","Shipping and Receiving"
"200","11","Michael","Vanderhyde","Production Technician - WC30","2008-09-26","1982-04-18","michael5@adventure-works.com","M","Production"
"201","11","Lori","Kane","Production Supervisor - WC45","2008-09-26","1980-02-16","lori0@adventure-works.com","S","Production"
"202","11","Arvind","Rao","Buyer","2008-09-28","1974-03-21","arvind0@adventure-works.com","M","Purchasing"
"203","11","Stefen","Hesse","Production Technician - WC20","2008-09-28","1975-07-21","stefen0@adventure-works.com","S","Production"
"204","11","Hazem","Abolrous","Quality Assurance Manager","2008-09-28","1977-05-26","hazem0@adventure-works.com","S","Quality Assurance"
"205","11","Janet","Sheperdigian","Accounts Payable Specialist","2008-09-29","1978-10-07","janet0@adventure-works.com","M","Finance"
"206","11","Elizabeth","Keyser","Production Technician - WC50","2008-09-30","1989-08-25","elizabeth0@adventure-works.com","M","Production"
"207","11","Terry","Eminhizer","Marketing Specialist","2008-09-30","1985-09-04","terry0@adventure-works.com","M","Marketing"
"208","11","John","Frum","Production Technician - WC30","2008-10-01","1981-10-22","john3@adventure-works.com","S","Production"
"209","11","Merav","Netz","Production Technician - WC30","2008-10-01","1982-12-11","merav0@adventure-works.com","M","Production"
"210","11","Brian","LaMee","Scheduling Assistant","2008-10-01","1984-03-11","brian1@adventure-works.com","M","Production Control"
"211","11","Kitti","Lertpiriyasuwat","Production Technician - WC50","2008-10-02","1987-01-04","kitti0@adventure-works.com","S","Production"
"212","11","Jay","Adams","Production Technician - WC60","2008-10-03","1975-09-11","jay0@adventure-works.com","S","Production"
"213","11","Jan","Miksovsky","Production Technician - WC30","2008-10-03","1974-06-15","jan0@adventure-works.com","S","Production"
"214","11","Brenda","Diaz","Production Supervisor - WC40","2008-10-03","1982-09-28","brenda0@adventure-works.com","M","Production"
"215","11","Andrew","Cencini","Production Technician - WC45","2008-10-04","1988-04-24","andrew1@adventure-works.com","S","Production"
"216","11","Chris","Norred","Control Specialist","2008-10-04","1986-12-24","chris1@adventure-works.com","M","Document Control"
"217","11","Chris","Okelberry","Production Technician - WC60","2008-10-05","1986-03-07","chris2@adventure-works.com","S","Production"
"218","11","Shelley","Dyck","Production Technician - WC20","2008-10-05","1986-07-08","shelley0@adventure-works.com","S","Production"
"219","11","Gabe","Mares","Production Technician - WC40","2008-10-06","1987-12-09","gabe0@adventure-works.com","M","Production"
"220","11","Mike","Seamans","Accountant","2008-10-06","1979-01-29","mike0@adventure-works.com","S","Finance"
"221","11","Michael","Raheem","Research and Development Manager","2008-12-01","1984-06-30","michael6@adventure-works.com","M","Research and Development"
"222","11","Gary","Altman","Facilities Manager","2009-07-02","1970-09-18","gary1@adventure-works.com","M","Facilities and Maintenance"
"223","11","Charles","Fitzgerald","Production Technician - WC60","2009-07-03","1971-04-02","charles0@adventure-works.com","S","Production"
"224","11","Ebru","Ersan","Production Technician - WC10","2009-07-06","1986-04-22","ebru0@adventure-works.com","S","Production"
"225","11","Sylvester","Valdez","Production Technician - WC20","2009-07-11","1970-06-12","sylvester0@adventure-works.com","M","Production"
"226","11","Brian","Goldstein","Production Technician - WC40","2009-07-11","1970-07-23","brian2@adventure-works.com","S","Production"
"227","11","Linda","Meisner","Buyer","2009-07-17","1970-06-30","linda2@adventure-works.com","M","Purchasing"
"228","11","Betsy","Stadick","Production Technician - WC10","2009-07-18","1942-07-17","betsy0@adventure-works.com","S","Production"
"229","11","Magnus","Hedlund","Facilities Administrative Assistant","2009-07-21","1971-03-27","magnus0@adventure-works.com","M","Facilities and Maintenance"
"230","11","Karan","Khanna","Production Technician - WC60","2009-07-22","1969-10-05","karan0@adventure-works.com","S","Production"
"231","11","Mary","Baker","Production Technician - WC10","2009-07-25","1986-04-19","mary1@adventure-works.com","M","Production"
"232","11","Kevin","Homer","Production Technician - WC10","2009-07-25","1986-04-19","kevin2@adventure-works.com","S","Production"
"233","11","Mihail","Frintu","Production Technician - WC40","2009-07-29","1970-10-07","mihail0@adventure-works.com","S","Production"
"234","11","Bonnie","Kearney","Production Technician - WC10","2009-08-01","1986-04-10","bonnie0@adventure-works.com","M","Production"
"235","11","Fukiko","Ogisu","Buyer","2009-08-04","1970-06-24","fukiko0@adventure-works.com","M","Purchasing"
"236","11","Hung-Fu","Ting","Production Technician - WC20","2009-08-06","1971-05-23","hung-fu0@adventure-works.com","S","Production"
"237","11","Gordon","Hee","Buyer","2009-08-11","1942-06-29","gordon0@adventure-works.com","M","Purchasing"
"238","11","Kimberly","Zimmerman","Production Technician - WC10","2009-08-12","1986-04-13","kimberly0@adventure-works.com","S","Production"
"239","11","Kim","Abercrombie","Production Technician - WC60","2009-08-16","1942-07-14","kim1@adventure-works.com","M","Production"
"240","11","Sandeep","Kaliyath","Production Technician - WC40","2009-08-17","1970-07-03","sandeep0@adventure-works.com","S","Production"
"241","11","Prasanna","Samarawickrama","Production Technician - WC20","2009-08-22","1952-11-28","prasanna0@adventure-works.com","M","Production"
"242","11","Frank","Pellow","Buyer","2009-08-23","1951-12-11","frank2@adventure-works.com","M","Purchasing"
